week;indicator;inc;inc_low;inc_up;inc100;inc100_low;inc100_up;geo_insee;geo_name
202428;6;33991;27237;40745;51;41;61;FR;France
202427;6;35487;29351;41623;53;44;62;FR;France
202426;6;35303;28919;41687;53;43;63;FR;France
202425;6;48061;40803;55319;72;61;83;FR;France
202424;6;40812;32673;48951;61;49;73;FR;France
202423;6;40623;34260;46986;61;51;71;FR;France
202422;6;39663;33003;46323;59;49;69;FR;France
202421;6;36164;29689;42639;54;44;64;FR;France
202420;6;38603;32421;44785;58;49;67;FR;France
202419;6;32224;26505;37943;48;39;57;FR;France
202418;6;45037;38032;52042;68;57;79;FR;France
202417;6;36442;29996;42888;55;45;65;FR;France
202416;6;40194;33407;46981;60;50;70;FR;France
202415;6;53036;44925;61147;80;68;92;FR;France
202414;6;54150;46016;62284;81;69;93;FR;France
202413;6;53814;46374;61254;81;70;92;FR;France
202412;6;52266;45168;59364;78;67;89;FR;France
202411;6;59584;51876;67292;89;77;101;FR;France
202410;6;45468;38811;52125;68;58;78;FR;France
202409;6;44707;38342;51072;67;57;77;FR;France
202408;6;50363;38935;61791;76;59;93;FR;France
202407;6;57108;49490;64726;86;75;97;FR;France
202406;6;61250;54033;68467;92;81;103;FR;France
202405;6;66839;59725;73953;100;89;111;FR;France
202404;6;70989;63475;78503;106;95;117;FR;France
202403;6;83990;75832;92148;126;114;138;FR;France
202402;6;81801;73218;90384;123;110;136;FR;France
202401;6;83150;73359;92941;125;110;140;FR;France
202352;6;83463;72817;94109;126;110;142;FR;France
202351;6;65525;57333;73717;99;87;111;FR;France
202350;6;64345;53000;75690;97;80;114;FR;France
202349;6;58345;50696;65994;88;76;100;FR;France
202348;6;53505;46034;60976;80;69;91;FR;France
202347;6;50813;43660;57966;76;65;87;FR;France
202346;6;48281;41104;55458;73;62;84;FR;France
202345;6;48256;39142;57370;73;59;87;FR;France
202344;6;26656;21408;31904;40;32;48;FR;France
202343;6;32156;26318;37994;48;39;57;FR;France
202342;6;41903;35460;48346;63;53;73;FR;France
202341;6;44087;37791;50383;66;57;75;FR;France
202340;6;47011;40168;53854;71;61;81;FR;France
202339;6;40651;34258;47044;61;51;71;FR;France
202338;6;48707;40762;56652;73;61;85;FR;France
202337;6;40287;33136;47438;61;50;72;FR;France
202336;6;37835;31002;44668;57;47;67;FR;France
202335;6;36934;31105;42763;56;47;65;FR;France
202334;6;36711;30124;43298;55;45;65;FR;France
202333;6;29448;22248;36648;44;33;55;FR;France
202332;6;28410;22449;34371;43;34;52;FR;France
202331;6;31755;25344;38166;48;38;58;FR;France
202330;6;33760;26940;40580;51;41;61;FR;France
202329;6;39114;31577;46651;59;48;70;FR;France
202328;6;30518;24499;36537;46;37;55;FR;France
202327;6;38976;32478;45474;59;49;69;FR;France
202326;6;37176;30926;43426;56;47;65;FR;France
202325;6;40851;34034;47668;61;51;71;FR;France
202324;6;37472;30839;44105;56;46;66;FR;France
202323;6;32263;24503;40023;49;37;61;FR;France
202322;6;32094;26392;37796;48;39;57;FR;France
202321;6;32394;26920;37868;49;41;57;FR;France
202320;6;32381;26485;38277;49;40;58;FR;France
202319;6;36968;30642;43294;56;46;66;FR;France
202318;6;31229;25384;37074;47;38;56;FR;France
202317;6;36600;29080;44120;55;44;66;FR;France
202316;6;46561;39560;53562;70;59;81;FR;France
202315;6;47864;40929;54799;72;62;82;FR;France
202314;6;49886;42719;57053;75;64;86;FR;France
202313;6;56959;49747;64171;86;75;97;FR;France
202312;6;63924;56308;71540;96;85;107;FR;France
202311;6;58457;51323;65591;88;77;99;FR;France
202310;6;68728;60947;76509;103;91;115;FR;France
202309;6;70624;62555;78693;106;94;118;FR;France
202308;6;61027;53600;68454;92;81;103;FR;France
202307;6;53302;46161;60443;80;69;91;FR;France
202306;6;78886;69918;87854;119;106;132;FR;France
202305;6;84883;76426;93340;128;115;141;FR;France
202304;6;82808;74250;91366;125;112;138;FR;France
202303;6;65106;57670;72542;98;87;109;FR;France
202302;6;70950;61984;79916;107;94;120;FR;France
202301;6;79455;70133;88777;120;106;134;FR;France
202252;6;70434;59133;81735;106;89;123;FR;France
202251;6;38595;32459;44731;58;49;67;FR;France
202250;6;47794;39745;55843;72;60;84;FR;France
202249;6;44943;38688;51198;68;59;77;FR;France
202248;6;44462;38570;50354;67;58;76;FR;France
202247;6;44620;38361;50879;67;58;76;FR;France
202246;6;51944;45003;58885;78;68;88;FR;France
202245;6;48623;41474;55772;73;62;84;FR;France
202244;6;33206;27072;39340;50;41;59;FR;France
202243;6;36160;30008;42312;55;46;64;FR;France
202242;6;48467;41512;55422;73;63;83;FR;France
202241;6;47562;41170;53954;72;62;82;FR;France
202240;6;48240;41148;55332;73;62;84;FR;France
202239;6;47121;40746;53496;71;61;81;FR;France
202238;6;48056;41426;54686;72;62;82;FR;France
202237;6;50598;43785;57411;76;66;86;FR;France
202236;6;43774;37455;50093;66;56;76;FR;France
202235;6;41152;33918;48386;62;51;73;FR;France
202234;6;38627;32325;44929;58;48;68;FR;France
202233;6;50897;32430;69364;77;49;105;FR;France
202232;6;47166;38978;55354;71;59;83;FR;France
202231;6;45782;37731;53833;69;57;81;FR;France
202230;6;42938;35483;50393;65;54;76;FR;France
202229;6;35908;29348;42468;54;44;64;FR;France
202228;6;36539;29687;43391;55;45;65;FR;France
202227;6;40483;33736;47230;61;51;71;FR;France
202226;6;37482;31458;43506;57;48;66;FR;France
202225;6;38627;32682;44572;58;49;67;FR;France
202224;6;36174;30427;41921;55;46;64;FR;France
202223;6;36798;30893;42703;55;46;64;FR;France
202222;6;37079;30946;43212;56;47;65;FR;France
202221;6;28101;23463;32739;42;35;49;FR;France
202220;6;39938;34119;45757;60;51;69;FR;France
202219;6;36300;30651;41949;55;46;64;FR;France
202218;6;41132;34577;47687;62;52;72;FR;France
202217;6;39904;33570;46238;60;50;70;FR;France
202216;6;38255;32390;44120;58;49;67;FR;France
202215;6;40287;33838;46736;61;51;71;FR;France
202214;6;57806;50550;65062;87;76;98;FR;France
202213;6;52709;45785;59633;79;69;89;FR;France
202212;6;52539;45975;59103;79;69;89;FR;France
202211;6;61066;53894;68238;92;81;103;FR;France
202210;6;68668;61378;75958;104;93;115;FR;France
202209;6;61739;53410;70068;93;80;106;FR;France
202208;6;60516;52353;68679;91;79;103;FR;France
202207;6;58478;51453;65503;88;77;99;FR;France
202206;6;53837;47081;60593;81;71;91;FR;France
202205;6;62759;55471;70047;95;84;106;FR;France
202204;6;62459;55365;69553;94;83;105;FR;France
202203;6;66988;59422;74554;101;90;112;FR;France
202202;6;63720;55820;71620;96;84;108;FR;France
202201;6;74669;66021;83317;113;100;126;FR;France
202152;6;69372;60892;77852;105;92;118;FR;France
202151;6;58874;50456;67292;89;76;102;FR;France
202150;6;83022;73570;92474;126;112;140;FR;France
202149;6;78884;70975;86793;119;107;131;FR;France
202148;6;79637;71826;87448;121;109;133;FR;France
202147;6;76398;68529;84267;116;104;128;FR;France
202146;6;75498;67122;83874;114;101;127;FR;France
202145;6;65839;58392;73286;100;89;111;FR;France
202144;6;52805;45982;59628;80;70;90;FR;France
202143;6;52080;45039;59121;79;68;90;FR;France
202142;6;81371;72868;89874;123;110;136;FR;France
202141;6;70043;62725;77361;106;95;117;FR;France
202140;6;59550;52212;66888;90;79;101;FR;France
202139;6;57602;50626;64578;87;76;98;FR;France
202138;6;49876;43432;56320;75;65;85;FR;France
202137;6;51753;45040;58466;78;68;88;FR;France
202136;6;48413;41695;55131;73;63;83;FR;France
202135;6;40091;34101;46081;61;52;70;FR;France
202134;6;33302;27492;39112;50;41;59;FR;France
202133;6;34925;28505;41345;53;43;63;FR;France
202132;6;32747;26254;39240;50;40;60;FR;France
202131;6;39228;31828;46628;59;48;70;FR;France
202130;6;46931;37545;56317;71;57;85;FR;France
202129;6;42152;35163;49141;64;53;75;FR;France
202128;6;43016;35762;50270;65;54;76;FR;France
202127;6;41534;34920;48148;63;53;73;FR;France
202126;6;37497;31688;43306;57;48;66;FR;France
202125;6;38157;32535;43779;58;49;67;FR;France
202124;6;39831;34176;45486;60;51;69;FR;France
202123;6;42066;35809;48323;64;55;73;FR;France
202122;6;35027;29617;40437;53;45;61;FR;France
202121;6;30168;25315;35021;46;39;53;FR;France
202120;6;41745;34859;48631;63;53;73;FR;France
202119;6;29037;23859;34215;44;36;52;FR;France
202118;6;30434;24688;36180;46;37;55;FR;France
202117;6;27074;22375;31773;41;34;48;FR;France
202116;6;28008;22709;33307;42;34;50;FR;France
202115;6;23412;18882;27942;35;28;42;FR;France
202114;6;26898;22155;31641;41;34;48;FR;France
202113;6;40733;34739;46727;62;53;71;FR;France
202112;6;47025;40502;53548;71;61;81;FR;France
202111;6;52212;45335;59089;79;69;89;FR;France
202110;6;48071;42269;53873;73;64;82;FR;France
202109;6;43621;37786;49456;66;57;75;FR;France
202108;6;39490;33935;45045;60;52;68;FR;France
202107;6;48693;42732;54654;74;65;83;FR;France
202106;6;49604;43493;55715;75;66;84;FR;France
202105;6;51918;45454;58382;79;69;89;FR;France
202104;6;56873;50107;63639;86;76;96;FR;France
202103;6;48932;43012;54852;74;65;83;FR;France
202102;6;48466;42577;54355;73;64;82;FR;France
202101;6;53429;47168;59690;81;72;90;FR;France
202053;6;38686;32035;45337;59;49;69;FR;France
202052;6;23016;17942;28090;35;27;43;FR;France
202051;6;40071;34085;46057;61;52;70;FR;France
202050;6;45145;39198;51092;69;60;78;FR;France
202049;6;39756;34255;45257;60;52;68;FR;France
202048;6;34874;29655;40093;53;45;61;FR;France
202047;6;36681;31261;42101;56;48;64;FR;France
202046;6;32306;27324;37288;49;41;57;FR;France
202045;6;37453;31917;42989;57;49;65;FR;France
202044;6;29173;24106;34240;44;36;52;FR;France
202043;6;27471;22612;32330;42;35;49;FR;France
202042;6;33182;27970;38394;50;42;58;FR;France
202041;6;39759;34112;45406;60;51;69;FR;France
202040;6;42120;36207;48033;64;55;73;FR;France
202039;6;37829;32201;43457;57;48;66;FR;France
202038;6;33204;27967;38441;50;42;58;FR;France
202037;6;32473;27393;37553;49;41;57;FR;France
202036;6;30314;25445;35183;46;39;53;FR;France
202035;6;32036;26665;37407;49;41;57;FR;France
202034;6;34736;28780;40692;53;44;62;FR;France
202033;6;35308;28939;41677;54;44;64;FR;France
202032;6;42688;35273;50103;65;54;76;FR;France
202031;6;32420;26386;38454;49;40;58;FR;France
202030;6;34720;28758;40682;53;44;62;FR;France
202029;6;34766;28894;40638;53;44;62;FR;France
202028;6;35546;29713;41379;54;45;63;FR;France
202027;6;36509;30933;42085;55;47;63;FR;France
202026;6;33433;28411;38455;51;43;59;FR;France
202025;6;33476;28540;38412;51;44;58;FR;France
202024;6;38007;32685;43329;58;50;66;FR;France
202023;6;28406;23794;33018;43;36;50;FR;France
202022;6;24730;20479;28981;38;32;44;FR;France
202021;6;23601;19222;27980;36;29;43;FR;France
202020;6;25809;21434;30184;39;32;46;FR;France
202019;6;19972;16290;23654;30;24;36;FR;France
202018;6;18593;14878;22308;28;22;34;FR;France
202017;6;21673;17585;25761;33;27;39;FR;France
202016;6;19006;15179;22833;29;23;35;FR;France
202015;6;16596;13062;20130;25;20;30;FR;France
202014;6;22132;18155;26109;34;28;40;FR;France
202013;6;22111;18239;25983;34;28;40;FR;France
202012;6;35091;29906;40276;53;45;61;FR;France
202011;6;62042;55620;68464;94;84;104;FR;France
202010;6;67077;60474;73680;102;92;112;FR;France
202009;6;62416;55810;69022;95;85;105;FR;France
202008;6;53597;47507;59687;81;72;90;FR;France
202007;6;62436;56082;68790;95;85;105;FR;France
202006;6;83456;76336;90576;127;116;138;FR;France
202005;6;99468;91754;107182;151;139;163;FR;France
202004;6;122599;114050;131148;186;173;199;FR;France
202003;6;163260;153252;173268;248;233;263;FR;France
202002;6;229532;217408;241656;349;331;367;FR;France
202001;6;210696;198147;223245;320;301;339;FR;France
201952;6;144554;133930;155178;220;204;236;FR;France
201951;6;107525;98677;116373;163;150;176;FR;France
201950;6;101439;93025;109853;154;141;167;FR;France
201949;6;92890;84875;100905;141;129;153;FR;France
201948;6;89630;81425;97835;136;124;148;FR;France
201947;6;83663;75615;91711;127;115;139;FR;France
201946;6;74991;67084;82898;114;102;126;FR;France
201945;6;74254;66221;82287;113;101;125;FR;France
201944;6;56349;49263;63435;86;75;97;FR;France
201943;6;59765;52214;67316;91;80;102;FR;France
201942;6;80602;72254;88950;122;109;135;FR;France
201941;6;77085;69155;85015;117;105;129;FR;France
201940;6;72801;64877;80725;111;99;123;FR;France
201939;6;77010;68613;85407;117;104;130;FR;France
201938;6;65336;57551;73121;99;87;111;FR;France
201937;6;64873;56968;72778;99;87;111;FR;France
201936;6;51542;44790;58294;78;68;88;FR;France
201935;6;45448;38334;52562;69;58;80;FR;France
201934;6;52077;43884;60270;79;67;91;FR;France
201933;6;49930;41644;58216;76;63;89;FR;France
201932;6;60825;51538;70112;92;78;106;FR;France
201931;6;56340;47823;64857;86;73;99;FR;France
201930;6;51017;43085;58949;77;65;89;FR;France
201929;6;53727;45302;62152;82;69;95;FR;France
201928;6;53066;45228;60904;81;69;93;FR;France
201927;6;42277;35858;48696;64;54;74;FR;France
201926;6;40491;34319;46663;62;53;71;FR;France
201925;6;42264;35950;48578;64;54;74;FR;France
201924;6;43163;36719;49607;66;56;76;FR;France
201923;6;47136;40476;53796;72;62;82;FR;France
201922;6;41638;35233;48043;63;53;73;FR;France
201921;6;55196;47052;63340;84;72;96;FR;France
201920;6;60446;52818;68074;92;80;104;FR;France
201919;6;63347;55591;71103;96;84;108;FR;France
201918;6;57634;49952;65316;88;76;100;FR;France
201917;6;49956;42867;57045;76;65;87;FR;France
201916;6;58991;51091;66891;90;78;102;FR;France
201915;6;72506;64033;80979;110;97;123;FR;France
201914;6;87007;78001;96013;132;118;146;FR;France
201913;6;81571;72985;90157;124;111;137;FR;France
201912;6;82994;74297;91691;126;113;139;FR;France
201911;6;86731;78197;95265;132;119;145;FR;France
201910;6;78664;70407;86921;119;106;132;FR;France
201909;6;74267;66315;82219;113;101;125;FR;France
201908;6;70637;62620;78654;107;95;119;FR;France
201907;6;83320;74755;91885;127;114;140;FR;France
201906;6;90680;82059;99301;138;125;151;FR;France
201905;6;93621;85225;102017;142;129;155;FR;France
201904;6;107212;98015;116409;163;149;177;FR;France
201903;6;112960;103329;122591;172;157;187;FR;France
201902;6;113681;104002;123360;173;158;188;FR;France
201901;6;94377;84766;103988;143;128;158;FR;France
201852;6;82346;72706;91986;125;110;140;FR;France
201851;6;105705;95471;115939;161;145;177;FR;France
201850;6;98801;89264;108338;150;135;165;FR;France
201849;6;97272;87842;106702;148;134;162;FR;France
201848;6;95711;86350;105072;146;132;160;FR;France
201847;6;92783;83357;102209;141;127;155;FR;France
201846;6;89225;80111;98339;136;122;150;FR;France
201845;6;88878;79813;97943;135;121;149;FR;France
201844;6;58895;50822;66968;90;78;102;FR;France
201843;6;61575;53294;69856;94;81;107;FR;France
201842;6;67213;58705;75721;102;89;115;FR;France
201841;6;71766;63100;80432;109;96;122;FR;France
201840;6;76326;67366;85286;116;102;130;FR;France
201839;6;72471;63290;81652;110;96;124;FR;France
201838;6;70702;61718;79686;108;94;122;FR;France
201837;6;64633;56004;73262;98;85;111;FR;France
201836;6;54874;46744;63004;84;72;96;FR;France
201835;6;53201;44939;61463;81;68;94;FR;France
201834;6;50837;42026;59648;77;64;90;FR;France
201833;6;43805;35248;52362;67;54;80;FR;France
201832;6;50023;41054;58992;76;62;90;FR;France
201831;6;54509;45329;63689;83;69;97;FR;France
201830;6;52720;43665;61775;80;66;94;FR;France
201829;6;53770;44774;62766;82;68;96;FR;France
201828;6;41362;33563;49161;63;51;75;FR;France
201827;6;46775;38762;54788;71;59;83;FR;France
201826;6;42444;35301;49587;65;54;76;FR;France
201825;6;44220;37095;51345;67;56;78;FR;France
201824;6;51683;44369;58997;79;68;90;FR;France
201823;6;49892;42513;57271;76;65;87;FR;France
201822;6;52401;44999;59803;80;69;91;FR;France
201821;6;42127;35395;48859;64;54;74;FR;France
201820;6;50093;42726;57460;76;65;87;FR;France
201819;6;40251;33034;47468;61;50;72;FR;France
201818;6;48686;40450;56922;74;61;87;FR;France
201817;6;52738;44604;60872;80;68;92;FR;France
201816;6;57037;49022;65052;87;75;99;FR;France
201815;6;73405;64738;82072;112;99;125;FR;France
201814;6;77403;68774;86032;118;105;131;FR;France
201813;6;98520;85515;111525;150;130;170;FR;France
201812;6;91499;82004;100994;139;125;153;FR;France
201811;6;84515;75181;93849;129;115;143;FR;France
201810;6;79744;71224;88264;121;108;134;FR;France
201809;6;76789;68365;85213;117;104;130;FR;France
201808;6;78422;69937;86907;119;106;132;FR;France
201807;6;89766;80998;98534;137;124;150;FR;France
201806;6;91562;82516;100608;139;125;153;FR;France
201805;6;92615;83928;101302;141;128;154;FR;France
201804;6;104004;94891;113117;158;144;172;FR;France
201803;6;113663;104160;123166;173;159;187;FR;France
201802;6;119499;109696;129302;182;167;197;FR;France
201801;6;105319;95542;115096;160;145;175;FR;France
201752;6;103087;92293;113881;158;141;175;FR;France
201751;6;106722;96215;117229;164;148;180;FR;France
201750;6;117856;107881;127831;181;166;196;FR;France
201749;6;117704;107629;127779;181;166;196;FR;France
201748;6;110305;100220;120390;169;154;184;FR;France
201747;6;97789;88452;107126;150;136;164;FR;France
201746;6;92139;82392;101886;141;126;156;FR;France
201745;6;77916;68569;87263;120;106;134;FR;France
201744;6;57094;47508;66680;88;73;103;FR;France
201743;6;58524;49617;67431;90;76;104;FR;France
201742;6;62029;53228;70830;95;81;109;FR;France
201741;6;61114;52390;69838;94;81;107;FR;France
201740;6;61307;52516;70098;94;81;107;FR;France
201739;6;56736;48530;64942;87;74;100;FR;France
201738;6;62770;54216;71324;96;83;109;FR;France
201737;6;62221;53261;71181;96;82;110;FR;France
201736;6;58880;50004;67756;90;76;104;FR;France
201735;6;48938;40819;57057;75;63;87;FR;France
201734;6;49543;41157;57929;76;63;89;FR;France
201733;6;49446;40231;58661;76;62;90;FR;France
201732;6;56076;45677;66475;86;70;102;FR;France
201731;6;53780;44086;63474;83;68;98;FR;France
201730;6;53604;43946;63262;82;67;97;FR;France
201729;6;57091;47257;66925;88;73;103;FR;France
201728;6;40049;31846;48252;61;48;74;FR;France
201727;6;51512;42183;60841;79;65;93;FR;France
201726;6;62015;52237;71793;95;80;110;FR;France
201725;6;52115;44262;59968;80;68;92;FR;France
201724;6;56730;48152;65308;87;74;100;FR;France
201723;6;49725;41968;57482;76;64;88;FR;France
201722;6;51184;43222;59146;79;67;91;FR;France
201721;6;48440;39959;56921;74;61;87;FR;France
201720;6;54667;45886;63448;84;71;97;FR;France
201719;6;65778;56983;74573;101;88;114;FR;France
201718;6;61696;52383;71009;95;81;109;FR;France
201717;6;59282;50392;68172;91;77;105;FR;France
201716;6;55891;47421;64361;86;73;99;FR;France
201715;6;49787;41873;57701;76;64;88;FR;France
201714;6;61224;52541;69907;94;81;107;FR;France
201713;6;69943;60826;79060;107;93;121;FR;France
201712;6;78441;68894;87988;120;105;135;FR;France
201711;6;81992;72175;91809;126;111;141;FR;France
201710;6;89714;79506;99922;138;122;154;FR;France
201709;6;88151;78026;98276;135;119;151;FR;France
201708;6;77283;67175;87391;119;103;135;FR;France
201707;6;85886;74959;96813;132;115;149;FR;France
201706;6;97804;87544;108064;150;134;166;FR;France
201705;6;118266;107161;129371;182;165;199;FR;France
201704;6;120305;109363;131247;185;168;202;FR;France
201703;6;134421;122958;145884;206;188;224;FR;France
201702;6;150597;138270;162924;231;212;250;FR;France
201701;6;161211;148379;174043;247;227;267;FR;France
201652;6;135070;121633;148507;207;186;228;FR;France
201651;6;117040;104262;129818;180;160;200;FR;France
201650;6;138297;125998;150596;212;193;231;FR;France
201649;6;150413;137829;162997;231;212;250;FR;France
201648;6;133890;121827;145953;206;187;225;FR;France
201647;6;127072;115128;139016;195;177;213;FR;France
201646;6;119119;107297;130941;183;165;201;FR;France
201645;6;103129;91728;114530;158;141;175;FR;France
201644;6;92937;81009;104865;143;125;161;FR;France
201643;6;87451;74998;99904;134;115;153;FR;France
201642;6;114587;101881;127293;176;156;196;FR;France
201641;6;103831;92351;115311;159;141;177;FR;France
201640;6;95161;84214;106108;146;129;163;FR;France
201639;6;79001;68945;89057;121;106;136;FR;France
201638;6;79576;68981;90171;122;106;138;FR;France
201637;6;76699;66389;87009;118;102;134;FR;France
201636;6;62973;53756;72190;97;83;111;FR;France
201635;6;63986;53986;73986;98;83;113;FR;France
201634;6;54807;44667;64947;84;68;100;FR;France
201633;6;49540;38349;60731;76;59;93;FR;France
201632;6;41728;31460;51996;64;48;80;FR;France
201631;6;45710;34056;57364;70;52;88;FR;France
201630;6;54636;41631;67641;84;64;104;FR;France
201629;6;51211;39757;62665;79;61;97;FR;France
201628;6;42238;32262;52214;65;50;80;FR;France
201627;6;45787;35930;55644;70;55;85;FR;France
201626;6;55042;44763;65321;84;68;100;FR;France
201625;6;49369;40661;58077;76;63;89;FR;France
201624;6;56481;47412;65550;87;73;101;FR;France
201623;6;56346;47365;65327;86;72;100;FR;France
201622;6;55459;46597;64321;85;71;99;FR;France
201621;6;61301;51725;70877;94;79;109;FR;France
201620;6;54847;45892;63802;84;70;98;FR;France
201619;6;65469;55387;75551;100;85;115;FR;France
201618;6;61945;52289;71601;95;80;110;FR;France
201617;6;68103;57828;78378;105;89;121;FR;France
201616;6;65571;56267;74875;101;87;115;FR;France
201615;6;74553;64279;84827;114;98;130;FR;France
201614;6;82835;72189;93481;127;111;143;FR;France
201613;6;90415;80142;100688;139;123;155;FR;France
201612;6;96730;86054;107406;148;132;164;FR;France
201611;6;99991;89215;110767;153;136;170;FR;France
201610;6;101539;91103;111975;156;140;172;FR;France
201609;6;91711;81803;101619;141;126;156;FR;France
201608;6;87737;78098;97376;135;120;150;FR;France
201607;6;94082;84103;104061;144;129;159;FR;France
201606;6;98646;88633;108659;151;136;166;FR;France
201605;6;125069;114020;136118;192;175;209;FR;France
201604;6;140609;128726;152492;216;198;234;FR;France
201603;6;147441;135150;159732;226;207;245;FR;France
201602;6;136045;124211;147879;209;191;227;FR;France
201601;6;141412;129171;153653;217;198;236;FR;France
201553;6;103499;91083;115915;160;141;179;FR;France
201552;6;82540;71455;93625;128;111;145;FR;France
201551;6;95698;84790;106606;148;131;165;FR;France
201550;6;103246;92174;114318;160;143;177;FR;France
201549;6;99365;88707;110023;154;137;171;FR;France
201548;6;84436;74150;94722;131;115;147;FR;France
201547;6;80095;70455;89735;124;109;139;FR;France
201546;6;74414;64647;84181;115;100;130;FR;France
201545;6;83290;72592;93988;129;112;146;FR;France
201544;6;70770;60907;80633;110;95;125;FR;France
201543;6;59279;50114;68444;92;78;106;FR;France
201542;6;74362;64364;84360;115;100;130;FR;France
201541;6;80891;71381;90401;125;110;140;FR;France
201540;6;75733;66460;85006;117;103;131;FR;France
201539;6;64666;55539;73793;100;86;114;FR;France
201538;6;67675;58052;77298;105;90;120;FR;France
201537;6;76503;65101;87905;119;101;137;FR;France
201536;6;65065;54918;75212;101;85;117;FR;France
201535;6;64551;53943;75159;100;84;116;FR;France
201534;6;63926;51846;76006;99;80;118;FR;France
201533;6;54940;43015;66865;85;67;103;FR;France
201532;6;51198;40089;62307;79;62;96;FR;France
201531;6;55708;43846;67570;86;68;104;FR;France
201530;6;51142;40716;61568;79;63;95;FR;France
201529;6;57853;46588;69118;90;73;107;FR;France
201528;6;53070;42836;63304;82;66;98;FR;France
201527;6;44858;36730;52986;70;57;83;FR;France
201526;6;57468;48192;66744;89;75;103;FR;France
201525;6;54578;46201;62955;85;72;98;FR;France
201524;6;54886;46510;63262;85;72;98;FR;France
201523;6;63177;53292;73062;98;83;113;FR;France
201522;6;49558;41357;57759;77;64;90;FR;France
201521;6;56944;47707;66181;88;74;102;FR;France
201520;6;46887;38690;55084;73;60;86;FR;France
201519;6;50265;41725;58805;78;65;91;FR;France
201518;6;57126;47877;66375;89;75;103;FR;France
201517;6;58087;49044;67130;90;76;104;FR;France
201516;6;81970;70932;93008;127;110;144;FR;France
201515;6;84197;73622;94772;130;114;146;FR;France
201514;6;96010;84590;107430;149;131;167;FR;France
201513;6;108147;95959;120335;168;149;187;FR;France
201512;6;97436;86644;108228;151;134;168;FR;France
201511;6;102775;91722;113828;159;142;176;FR;France
201510;6;92288;82077;102499;143;127;159;FR;France
201509;6;79857;70129;89585;124;109;139;FR;France
201508;6;89850;79521;100179;139;123;155;FR;France
201507;6;93974;83465;104483;146;130;162;FR;France
201506;6;119564;108320;130808;185;168;202;FR;France
201505;6;138412;126641;150183;215;197;233;FR;France
201504;6;145353;133456;157250;225;207;243;FR;France
201503;6;143939;131699;156179;223;204;242;FR;France
201502;6;155445;142399;168491;241;221;261;FR;France
201501;6;154870;138609;171131;240;215;265;FR;France
201452;6;116759;102432;131086;182;160;204;FR;France
201451;6;138626;125428;151824;216;195;237;FR;France
201450;6;143156;130303;156009;223;203;243;FR;France
201449;6;130518;117946;143090;203;183;223;FR;France
201448;6;105758;94053;117463;165;147;183;FR;France
201447;6;105083;93034;117132;164;145;183;FR;France
201446;6;85098;74272;95924;133;116;150;FR;France
201445;6;87546;75770;99322;136;118;154;FR;France
201444;6;82200;70362;94038;128;110;146;FR;France
201443;6;78916;67069;90763;123;105;141;FR;France
201442;6;91918;79825;104011;143;124;162;FR;France
201441;6;87815;76129;99501;137;119;155;FR;France
201440;6;82173;71309;93037;128;111;145;FR;France
201439;6;84831;73548;96114;132;114;150;FR;France
201438;6;80618;69574;91662;126;109;143;FR;France
201437;6;74337;62863;85811;116;98;134;FR;France
201436;6;56316;45904;66728;88;72;104;FR;France
201435;6;67654;54193;81115;105;84;126;FR;France
201434;6;56343;43035;69651;88;67;109;FR;France
201433;6;54767;42339;67195;85;66;104;FR;France
201432;6;56860;43975;69745;89;69;109;FR;France
201431;6;54299;41733;66865;85;65;105;FR;France
201430;6;45946;35909;55983;72;56;88;FR;France
201429;6;44566;34394;54738;69;53;85;FR;France
201428;6;62644;50621;74667;98;79;117;FR;France
201427;6;51593;40674;62512;80;63;97;FR;France
201426;6;52161;41985;62337;81;65;97;FR;France
201425;6;58864;47190;70538;92;74;110;FR;France
201424;6;56253;46064;66442;88;72;104;FR;France
201423;6;65624;54048;77200;102;84;120;FR;France
201422;6;50810;39733;61887;79;62;96;FR;France
201421;6;57363;46421;68305;89;72;106;FR;France
201420;6;49988;40122;59854;78;63;93;FR;France
201419;6;44163;34581;53745;69;54;84;FR;France
201418;6;50278;39848;60708;78;62;94;FR;France
201417;6;51825;41673;61977;81;65;97;FR;France
201416;6;62896;51429;74363;98;80;116;FR;France
201415;6;67290;56232;78348;105;88;122;FR;France
201414;6;93231;80645;105817;145;125;165;FR;France
201413;6;89207;76768;101646;139;120;158;FR;France
201412;6;93225;78994;107456;145;123;167;FR;France
201411;6;84967;70198;99736;132;109;155;FR;France
201410;6;94098;79175;109021;147;124;170;FR;France
201409;6;89258;76819;101697;139;120;158;FR;France
201408;6;100638;87999;113277;157;137;177;FR;France
201407;6;116538;103224;129852;182;161;203;FR;France
201406;6;128024;114217;141831;199;177;221;FR;France
201405;6;144824;130243;159405;226;203;249;FR;France
201404;6;151580;136799;166361;236;213;259;FR;France
201403;6;156042;140486;171598;243;219;267;FR;France
201402;6;157163;140868;173458;245;220;270;FR;France
201401;6;137247;121044;153450;214;189;239;FR;France
201352;6;98404;84073;112735;154;132;176;FR;France
201351;6;117127;101911;132343;183;159;207;FR;France
201350;6;122514;107988;137040;192;169;215;FR;France
201349;6;121310;106834;135786;190;167;213;FR;France
201348;6;105401;91524;119278;165;143;187;FR;France
201347;6;96649;83627;109671;151;131;171;FR;France
201346;6;78826;66969;90683;123;104;142;FR;France
201345;6;83504;70493;96515;131;111;151;FR;France
