time;Auvergne-Rhône-Alpes;Bourgogne-Franche-Comté;Bretagne;Centre-Val de Loire;Corsica;Grand Est;Hauts-de-France;Normandie;Nouvelle-Aquitaine;Occitanie;Pays de la Loire;Provence-Alpes-Côte d’Azur;Île-de-France
2009-09-19;17.93;17.93;17.93;17.93;17.5;17.93;17.93;17.93;17.93;17.93;17.93;17.93;17.93
2009-09-20;17.7;17.7;17.7;17.7;17.55;17.7;17.7;17.7;17.7;17.7;17.7;17.7;17.7
2009-09-21;18.09;18.09;18.09;18.09;17.55;18.09;18.09;18.09;18.09;18.09;18.09;18.09;18.09
2009-09-22;18.700000000000003;18.700000000000003;18.700000000000003;18.700000000000003;17.7;18.700000000000003;18.700000000000003;18.700000000000003;18.700000000000003;18.700000000000003;18.700000000000003;18.700000000000003;18.700000000000003
2009-09-23;18.96;18.96;18.96;18.96;18.1;18.96;18.96;18.96;18.96;18.96;18.96;18.96;18.96
2009-09-24;18.96;18.96;18.96;18.96;18.05;18.96;18.96;18.96;18.96;18.96;18.96;18.96;18.96
2009-09-25;18.22;18.22;18.22;18.22;17.0;18.22;18.22;18.22;18.22;18.22;18.22;18.22;18.22
2009-09-26;17.630000000000003;17.630000000000003;17.630000000000003;17.630000000000003;16.85;17.630000000000003;17.630000000000003;17.630000000000003;17.630000000000003;17.630000000000003;17.630000000000003;17.630000000000003;17.630000000000003
2009-09-27;17.91;17.91;17.91;17.91;17.3;17.91;17.91;17.91;17.91;17.91;17.91;17.91;17.91
2009-09-28;17.92;17.92;17.92;17.92;17.35;17.92;17.92;17.92;17.92;17.92;17.92;17.92;17.92
2009-09-29;18.0;18.0;18.0;18.0;17.85;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0
2009-09-30;18.07;18.07;18.07;18.07;17.7;18.07;18.07;18.07;18.07;18.07;18.07;18.07;18.07
2009-10-01;17.96;17.96;17.96;17.96;17.15;17.96;17.96;17.96;17.96;17.96;17.96;17.96;17.96
2009-10-02;16.369999999999997;16.369999999999997;16.369999999999997;16.369999999999997;14.9;16.369999999999997;16.369999999999997;16.369999999999997;16.369999999999997;16.369999999999997;16.369999999999997;16.369999999999997;16.369999999999997
2009-10-03;15.84;15.84;15.84;15.84;14.4;15.84;15.84;15.84;15.84;15.84;15.84;15.84;15.84
2009-10-04;16.349999999999998;16.349999999999998;16.349999999999998;16.349999999999998;15.8;16.349999999999998;16.349999999999998;16.349999999999998;16.349999999999998;16.349999999999998;16.349999999999998;16.349999999999998;16.349999999999998
2009-10-05;17.729999999999997;17.729999999999997;17.729999999999997;17.729999999999997;18.85;17.729999999999997;17.729999999999997;17.729999999999997;17.729999999999997;17.729999999999997;17.729999999999997;17.729999999999997;17.729999999999997
2009-10-06;19.880000000000003;19.880000000000003;19.880000000000003;19.880000000000003;20.6;19.880000000000003;19.880000000000003;19.880000000000003;19.880000000000003;19.880000000000003;19.880000000000003;19.880000000000003;19.880000000000003
2009-10-07;20.270000000000003;20.270000000000003;20.270000000000003;20.270000000000003;21.0;20.270000000000003;20.270000000000003;20.270000000000003;20.270000000000003;20.270000000000003;20.270000000000003;20.270000000000003;20.270000000000003
2009-10-08;18.56;18.56;18.56;18.56;18.55;18.56;18.56;18.56;18.56;18.56;18.56;18.56;18.56
2009-10-09;16.919999999999998;16.919999999999998;16.919999999999998;16.919999999999998;16.55;16.919999999999998;16.919999999999998;16.919999999999998;16.919999999999998;16.919999999999998;16.919999999999998;16.919999999999998;16.919999999999998
2009-10-10;17.049999999999997;17.049999999999997;17.049999999999997;17.049999999999997;16.55;17.049999999999997;17.049999999999997;17.049999999999997;17.049999999999997;17.049999999999997;17.049999999999997;17.049999999999997;17.049999999999997
2009-10-11;15.79;15.79;15.79;15.79;15.05;15.79;15.79;15.79;15.79;15.79;15.79;15.79;15.79
2009-10-12;15.26;15.26;15.26;15.26;14.8;15.26;15.26;15.26;15.26;15.26;15.26;15.26;15.26
2009-10-13;12.75;12.75;12.75;12.75;12.25;12.75;12.75;12.75;12.75;12.75;12.75;12.75;12.75
2009-10-14;11.26;11.26;11.26;11.26;11.45;11.26;11.26;11.26;11.26;11.26;11.26;11.26;11.26
2009-10-15;8.32;8.32;8.32;8.32;7.75;8.32;8.32;8.32;8.32;8.32;8.32;8.32;8.32
2009-10-16;9.19;9.19;9.19;9.19;8.600000000000001;9.19;9.19;9.19;9.19;9.19;9.19;9.19;9.19
2009-10-17;10.36;10.36;10.36;10.36;10.15;10.36;10.36;10.36;10.36;10.36;10.36;10.36;10.36
2009-10-18;8.73;8.73;8.73;8.73;8.05;8.73;8.73;8.73;8.73;8.73;8.73;8.73;8.73
2009-10-19;8.6;8.6;8.6;8.6;7.85;8.6;8.6;8.6;8.6;8.6;8.6;8.6;8.6
2009-10-20;12.250000000000002;12.250000000000002;12.250000000000002;12.250000000000002;12.45;12.250000000000002;12.250000000000002;12.250000000000002;12.250000000000002;12.250000000000002;12.250000000000002;12.250000000000002;12.250000000000002
2009-10-21;13.170000000000002;13.170000000000002;13.170000000000002;13.170000000000002;12.8;13.170000000000002;13.170000000000002;13.170000000000002;13.170000000000002;13.170000000000002;13.170000000000002;13.170000000000002;13.170000000000002
2009-10-22;12.1;12.1;12.1;12.1;11.25;12.1;12.1;12.1;12.1;12.1;12.1;12.1;12.1
2009-10-23;12.78;12.78;12.78;12.78;12.1;12.78;12.78;12.78;12.78;12.78;12.78;12.78;12.78
2009-10-24;14.87;14.87;14.87;14.87;16.049999999999997;14.87;14.87;14.87;14.87;14.87;14.87;14.87;14.87
2009-10-25;15.15;15.15;15.15;15.15;14.4;15.15;15.15;15.15;15.15;15.15;15.15;15.15;15.15
2009-10-26;12.95;12.95;12.95;12.95;12.1;12.95;12.95;12.95;12.95;12.95;12.95;12.95;12.95
2009-10-27;12.39;12.39;12.39;12.39;11.65;12.39;12.39;12.39;12.39;12.39;12.39;12.39;12.39
2009-10-28;12.59;12.59;12.59;12.59;12.25;12.59;12.59;12.59;12.59;12.59;12.59;12.59;12.59
2009-10-29;13.06;13.06;13.06;13.06;12.8;13.06;13.06;13.06;13.06;13.06;13.06;13.06;13.06
2009-10-30;12.800000000000002;12.800000000000002;12.800000000000002;12.800000000000002;12.35;12.800000000000002;12.800000000000002;12.800000000000002;12.800000000000002;12.800000000000002;12.800000000000002;12.800000000000002;12.800000000000002
2009-10-31;13.260000000000002;13.260000000000002;13.260000000000002;13.260000000000002;13.6;13.260000000000002;13.260000000000002;13.260000000000002;13.260000000000002;13.260000000000002;13.260000000000002;13.260000000000002;13.260000000000002
2009-11-01;14.05;14.05;14.05;14.05;15.4;14.05;14.05;14.05;14.05;14.05;14.05;14.05;14.05
2009-11-02;12.21;12.21;12.21;12.21;11.25;12.21;12.21;12.21;12.21;12.21;12.21;12.21;12.21
2009-11-03;11.7;11.7;11.7;11.7;12.3;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7
2009-11-04;11.69;11.69;11.69;11.69;10.8;11.69;11.69;11.69;11.69;11.69;11.69;11.69;11.69
2009-11-05;9.640000000000002;9.640000000000002;9.640000000000002;9.640000000000002;9.55;9.640000000000002;9.640000000000002;9.640000000000002;9.640000000000002;9.640000000000002;9.640000000000002;9.640000000000002;9.640000000000002
2009-11-06;9.1;9.1;9.1;9.1;9.15;9.1;9.1;9.1;9.1;9.1;9.1;9.1;9.1
2009-11-07;8.969999999999999;8.969999999999999;8.969999999999999;8.969999999999999;9.75;8.969999999999999;8.969999999999999;8.969999999999999;8.969999999999999;8.969999999999999;8.969999999999999;8.969999999999999;8.969999999999999
2009-11-08;8.010000000000002;8.010000000000002;8.010000000000002;8.010000000000002;8.25;8.010000000000002;8.010000000000002;8.010000000000002;8.010000000000002;8.010000000000002;8.010000000000002;8.010000000000002;8.010000000000002
2009-11-09;7.860000000000001;7.860000000000001;7.860000000000001;7.860000000000001;7.15;7.860000000000001;7.860000000000001;7.860000000000001;7.860000000000001;7.860000000000001;7.860000000000001;7.860000000000001;7.860000000000001
2009-11-10;7.42;7.42;7.42;7.42;6.5;7.42;7.42;7.42;7.42;7.42;7.42;7.42;7.42
2009-11-11;8.32;8.32;8.32;8.32;8.850000000000001;8.32;8.32;8.32;8.32;8.32;8.32;8.32;8.32
2009-11-12;10.47;10.47;10.47;10.47;11.9;10.47;10.47;10.47;10.47;10.47;10.47;10.47;10.47
2009-11-13;13.01;13.01;13.01;13.01;14.1;13.01;13.01;13.01;13.01;13.01;13.01;13.01;13.01
2009-11-14;13.75;13.75;13.75;13.75;13.8;13.75;13.75;13.75;13.75;13.75;13.75;13.75;13.75
2009-11-15;12.6;12.6;12.6;12.6;12.4;12.6;12.6;12.6;12.6;12.6;12.6;12.6;12.6
2009-11-16;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;14.35;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002
2009-11-17;13.059999999999995;13.059999999999995;13.059999999999995;13.059999999999995;11.45;13.059999999999995;13.059999999999995;13.059999999999995;13.059999999999995;13.059999999999995;13.059999999999995;13.059999999999995;13.059999999999995
2009-11-18;11.489999999999998;11.489999999999998;11.489999999999998;11.489999999999998;9.85;11.489999999999998;11.489999999999998;11.489999999999998;11.489999999999998;11.489999999999998;11.489999999999998;11.489999999999998;11.489999999999998
2009-11-19;11.31;11.31;11.31;11.31;10.9;11.31;11.31;11.31;11.31;11.31;11.31;11.31;11.31
2009-11-20;13.080000000000002;13.080000000000002;13.080000000000002;13.080000000000002;12.9;13.080000000000002;13.080000000000002;13.080000000000002;13.080000000000002;13.080000000000002;13.080000000000002;13.080000000000002;13.080000000000002
2009-11-21;13.1;13.1;13.1;13.1;13.7;13.1;13.1;13.1;13.1;13.1;13.1;13.1;13.1
2009-11-22;12.580000000000002;12.580000000000002;12.580000000000002;12.580000000000002;12.6;12.580000000000002;12.580000000000002;12.580000000000002;12.580000000000002;12.580000000000002;12.580000000000002;12.580000000000002;12.580000000000002
2009-11-23;11.989999999999998;11.989999999999998;11.989999999999998;11.989999999999998;12.05;11.989999999999998;11.989999999999998;11.989999999999998;11.989999999999998;11.989999999999998;11.989999999999998;11.989999999999998;11.989999999999998
2009-11-24;12.44;12.44;12.44;12.44;12.85;12.44;12.44;12.44;12.44;12.44;12.44;12.44;12.44
2009-11-25;11.07;11.07;11.07;11.07;11.1;11.07;11.07;11.07;11.07;11.07;11.07;11.07;11.07
2009-11-26;10.84;10.84;10.84;10.84;10.1;10.84;10.84;10.84;10.84;10.84;10.84;10.84;10.84
2009-11-27;9.63;9.63;9.63;9.63;9.65;9.63;9.63;9.63;9.63;9.63;9.63;9.63;9.63
2009-11-28;9.48;9.48;9.48;9.48;9.9;9.48;9.48;9.48;9.48;9.48;9.48;9.48;9.48
2009-11-29;10.12;10.12;10.12;10.12;9.35;10.12;10.12;10.12;10.12;10.12;10.12;10.12;10.12
2009-11-30;7.4;7.4;7.4;7.4;6.949999999999999;7.4;7.4;7.4;7.4;7.4;7.4;7.4;7.4
2009-12-01;6.719999999999999;6.719999999999999;6.719999999999999;6.719999999999999;6.6;6.719999999999999;6.719999999999999;6.719999999999999;6.719999999999999;6.719999999999999;6.719999999999999;6.719999999999999;6.719999999999999
2009-12-02;7.500000000000002;7.500000000000002;7.500000000000002;7.500000000000002;8.8;7.500000000000002;7.500000000000002;7.500000000000002;7.500000000000002;7.500000000000002;7.500000000000002;7.500000000000002;7.500000000000002
2009-12-03;8.989999999999998;8.989999999999998;8.989999999999998;8.989999999999998;9.55;8.989999999999998;8.989999999999998;8.989999999999998;8.989999999999998;8.989999999999998;8.989999999999998;8.989999999999998;8.989999999999998
2009-12-04;6.850000000000001;6.850000000000001;6.850000000000001;6.850000000000001;7.050000000000001;6.850000000000001;6.850000000000001;6.850000000000001;6.850000000000001;6.850000000000001;6.850000000000001;6.850000000000001;6.850000000000001
2009-12-05;8.4;8.4;8.4;8.4;10.55;8.4;8.4;8.4;8.4;8.4;8.4;8.4;8.4
2009-12-06;10.89;10.89;10.89;10.89;12.25;10.89;10.89;10.89;10.89;10.89;10.89;10.89;10.89
2009-12-07;10.54;10.54;10.54;10.54;9.9;10.54;10.54;10.54;10.54;10.54;10.54;10.54;10.54
2009-12-08;9.38;9.38;9.38;9.38;8.7;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38
2009-12-09;9.89;9.89;9.89;9.89;10.65;9.89;9.89;9.89;9.89;9.89;9.89;9.89;9.89
2009-12-10;9.48;9.48;9.48;9.48;10.1;9.48;9.48;9.48;9.48;9.48;9.48;9.48;9.48
2009-12-11;7.469999999999999;7.469999999999999;7.469999999999999;7.469999999999999;6.85;7.469999999999999;7.469999999999999;7.469999999999999;7.469999999999999;7.469999999999999;7.469999999999999;7.469999999999999;7.469999999999999
2009-12-12;5.249999999999999;5.249999999999999;5.249999999999999;5.249999999999999;4.949999999999999;5.249999999999999;5.249999999999999;5.249999999999999;5.249999999999999;5.249999999999999;5.249999999999999;5.249999999999999;5.249999999999999
2009-12-13;3.04;3.04;3.04;3.04;2.85;3.04;3.04;3.04;3.04;3.04;3.04;3.04;3.04
2009-12-14;1.62;1.62;1.62;1.62;0.7999999999999999;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62
2009-12-15;0.51;0.51;0.51;0.51;-0.7;0.51;0.51;0.51;0.51;0.51;0.51;0.51;0.51
2009-12-16;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-1.35;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999;-0.4699999999999999
2009-12-17;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-1.6;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001;-0.5700000000000001
2009-12-18;0.03;0.03;0.03;0.03;-0.15;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03
2009-12-19;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.9;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003;-2.3600000000000003
2009-12-20;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.1;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001;-0.6300000000000001
2009-12-21;2.51;2.51;2.51;2.51;1.4;2.51;2.51;2.51;2.51;2.51;2.51;2.51;2.51
2009-12-22;6.610000000000001;6.610000000000001;6.610000000000001;6.610000000000001;5.9;6.610000000000001;6.610000000000001;6.610000000000001;6.610000000000001;6.610000000000001;6.610000000000001;6.610000000000001;6.610000000000001
2009-12-23;5.250000000000001;5.250000000000001;5.250000000000001;5.250000000000001;3.65;5.250000000000001;5.250000000000001;5.250000000000001;5.250000000000001;5.250000000000001;5.250000000000001;5.250000000000001;5.250000000000001
2009-12-24;7.130000000000001;7.130000000000001;7.130000000000001;7.130000000000001;5.15;7.130000000000001;7.130000000000001;7.130000000000001;7.130000000000001;7.130000000000001;7.130000000000001;7.130000000000001;7.130000000000001
2009-12-25;7.01;7.01;7.01;7.01;5.85;7.01;7.01;7.01;7.01;7.01;7.01;7.01;7.01
2009-12-26;4.35;4.35;4.35;4.35;2.95;4.35;4.35;4.35;4.35;4.35;4.35;4.35;4.35
2009-12-27;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.55;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.2700000000000005;5.2700000000000005
2009-12-28;5.499999999999999;5.499999999999999;5.499999999999999;5.499999999999999;5.85;5.499999999999999;5.499999999999999;5.499999999999999;5.499999999999999;5.499999999999999;5.499999999999999;5.499999999999999;5.499999999999999
2009-12-29;8.71;8.71;8.71;8.71;10.7;8.71;8.71;8.71;8.71;8.71;8.71;8.71;8.71
2009-12-30;10.2;10.2;10.2;10.2;10.85;10.2;10.2;10.2;10.2;10.2;10.2;10.2;10.2
2009-12-31;7.57;7.57;7.57;7.57;6.8;7.57;7.57;7.57;7.57;7.57;7.57;7.57;7.57
2010-01-01;4.940000000000001;4.940000000000001;4.940000000000001;4.940000000000001;3.4;4.940000000000001;4.940000000000001;4.940000000000001;4.940000000000001;4.940000000000001;4.940000000000001;4.940000000000001;4.940000000000001
2010-01-02;1.5000000000000002;1.5000000000000002;1.5000000000000002;1.5000000000000002;0.65;1.5000000000000002;1.5000000000000002;1.5000000000000002;1.5000000000000002;1.5000000000000002;1.5000000000000002;1.5000000000000002;1.5000000000000002
2010-01-03;1.7;1.7;1.7;1.7;1.2999999999999998;1.7;1.7;1.7;1.7;1.7;1.7;1.7;1.7
2010-01-04;1.5;1.5;1.5;1.5;0.3000000000000002;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5
2010-01-05;1.0699999999999998;1.0699999999999998;1.0699999999999998;1.0699999999999998;-0.6000000000000001;1.0699999999999998;1.0699999999999998;1.0699999999999998;1.0699999999999998;1.0699999999999998;1.0699999999999998;1.0699999999999998;1.0699999999999998
2010-01-06;0.29;0.29;0.29;0.29;-1.1;0.29;0.29;0.29;0.29;0.29;0.29;0.29;0.29
2010-01-07;-0.3;-0.3;-0.3;-0.3;-1.55;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3
2010-01-08;-0.51;-0.51;-0.51;-0.51;-2.55;-0.51;-0.51;-0.51;-0.51;-0.51;-0.51;-0.51;-0.51
2010-01-09;-1.3;-1.3;-1.3;-1.3;-2.5;-1.3;-1.3;-1.3;-1.3;-1.3;-1.3;-1.3;-1.3
2010-01-10;-1.02;-1.02;-1.02;-1.02;-1.05;-1.02;-1.02;-1.02;-1.02;-1.02;-1.02;-1.02;-1.02
2010-01-11;-1.4;-1.4;-1.4;-1.4;-0.9;-1.4;-1.4;-1.4;-1.4;-1.4;-1.4;-1.4;-1.4
2010-01-12;-0.12;-0.12;-0.12;-0.12;-0.35;-0.12;-0.12;-0.12;-0.12;-0.12;-0.12;-0.12;-0.12
2010-01-13;3.8400000000000007;3.8400000000000007;3.8400000000000007;3.8400000000000007;4.25;3.8400000000000007;3.8400000000000007;3.8400000000000007;3.8400000000000007;3.8400000000000007;3.8400000000000007;3.8400000000000007;3.8400000000000007
2010-01-14;4.38;4.38;4.38;4.38;4.4;4.38;4.38;4.38;4.38;4.38;4.38;4.38;4.38
2010-01-15;3.91;3.91;3.91;3.91;3.4;3.91;3.91;3.91;3.91;3.91;3.91;3.91;3.91
2010-01-16;5.03;5.03;5.03;5.03;5.5;5.03;5.03;5.03;5.03;5.03;5.03;5.03;5.03
2010-01-17;7.340000000000001;7.340000000000001;7.340000000000001;7.340000000000001;7.649999999999999;7.340000000000001;7.340000000000001;7.340000000000001;7.340000000000001;7.340000000000001;7.340000000000001;7.340000000000001;7.340000000000001
2010-01-18;4.57;4.57;4.57;4.57;3.65;4.57;4.57;4.57;4.57;4.57;4.57;4.57;4.57
2010-01-19;4.65;4.65;4.65;4.65;4.1;4.65;4.65;4.65;4.65;4.65;4.65;4.65;4.65
2010-01-20;5.08;5.08;5.08;5.08;5.15;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08
2010-01-21;4.990000000000001;4.990000000000001;4.990000000000001;4.990000000000001;5.1;4.990000000000001;4.990000000000001;4.990000000000001;4.990000000000001;4.990000000000001;4.990000000000001;4.990000000000001;4.990000000000001
2010-01-22;4.8100000000000005;4.8100000000000005;4.8100000000000005;4.8100000000000005;5.1;4.8100000000000005;4.8100000000000005;4.8100000000000005;4.8100000000000005;4.8100000000000005;4.8100000000000005;4.8100000000000005;4.8100000000000005
2010-01-23;4.65;4.65;4.65;4.65;4.4;4.65;4.65;4.65;4.65;4.65;4.65;4.65;4.65
2010-01-24;5.03;5.03;5.03;5.03;5.05;5.03;5.03;5.03;5.03;5.03;5.03;5.03;5.03
2010-01-25;3.939999999999999;3.939999999999999;3.939999999999999;3.939999999999999;3.15;3.939999999999999;3.939999999999999;3.939999999999999;3.939999999999999;3.939999999999999;3.939999999999999;3.939999999999999;3.939999999999999
2010-01-26;2.0500000000000003;2.0500000000000003;2.0500000000000003;2.0500000000000003;0.8500000000000001;2.0500000000000003;2.0500000000000003;2.0500000000000003;2.0500000000000003;2.0500000000000003;2.0500000000000003;2.0500000000000003;2.0500000000000003
2010-01-27;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;-0.95;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999
2010-01-28;2.79;2.79;2.79;2.79;3.0;2.79;2.79;2.79;2.79;2.79;2.79;2.79;2.79
2010-01-29;4.529999999999999;4.529999999999999;4.529999999999999;4.529999999999999;4.6;4.529999999999999;4.529999999999999;4.529999999999999;4.529999999999999;4.529999999999999;4.529999999999999;4.529999999999999;4.529999999999999
2010-01-30;2.78;2.78;2.78;2.78;1.85;2.78;2.78;2.78;2.78;2.78;2.78;2.78;2.78
2010-01-31;0.3299999999999999;0.3299999999999999;0.3299999999999999;0.3299999999999999;-0.35;0.3299999999999999;0.3299999999999999;0.3299999999999999;0.3299999999999999;0.3299999999999999;0.3299999999999999;0.3299999999999999;0.3299999999999999
2010-02-01;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.8;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.6100000000000001;0.6100000000000001
2010-02-02;2.95;2.95;2.95;2.95;3.2;2.95;2.95;2.95;2.95;2.95;2.95;2.95;2.95
2010-02-03;4.739999999999999;4.739999999999999;4.739999999999999;4.739999999999999;5.75;4.739999999999999;4.739999999999999;4.739999999999999;4.739999999999999;4.739999999999999;4.739999999999999;4.739999999999999;4.739999999999999
2010-02-04;5.91;5.91;5.91;5.91;5.45;5.91;5.91;5.91;5.91;5.91;5.91;5.91;5.91
2010-02-05;7.359999999999999;7.359999999999999;7.359999999999999;7.359999999999999;8.05;7.359999999999999;7.359999999999999;7.359999999999999;7.359999999999999;7.359999999999999;7.359999999999999;7.359999999999999;7.359999999999999
2010-02-06;6.63;6.63;6.63;6.63;7.699999999999999;6.63;6.63;6.63;6.63;6.63;6.63;6.63;6.63
2010-02-07;5.72;5.72;5.72;5.72;5.35;5.72;5.72;5.72;5.72;5.72;5.72;5.72;5.72
2010-02-08;3.97;3.97;3.97;3.97;3.7;3.97;3.97;3.97;3.97;3.97;3.97;3.97;3.97
2010-02-09;2.8500000000000005;2.8500000000000005;2.8500000000000005;2.8500000000000005;1.0;2.8500000000000005;2.8500000000000005;2.8500000000000005;2.8500000000000005;2.8500000000000005;2.8500000000000005;2.8500000000000005;2.8500000000000005
2010-02-10;0.6600000000000003;0.6600000000000003;0.6600000000000003;0.6600000000000003;-0.7;0.6600000000000003;0.6600000000000003;0.6600000000000003;0.6600000000000003;0.6600000000000003;0.6600000000000003;0.6600000000000003;0.6600000000000003
2010-02-11;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.75;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002;-1.1800000000000002
2010-02-12;-0.52;-0.52;-0.52;-0.52;-1.5;-0.52;-0.52;-0.52;-0.52;-0.52;-0.52;-0.52;-0.52
2010-02-13;-0.65;-0.65;-0.65;-0.65;-1.75;-0.65;-0.65;-0.65;-0.65;-0.65;-0.65;-0.65;-0.65
2010-02-14;-0.27;-0.27;-0.27;-0.27;-0.9;-0.27;-0.27;-0.27;-0.27;-0.27;-0.27;-0.27;-0.27
2010-02-15;-0.05;-0.05;-0.05;-0.05;-0.3;-0.05;-0.05;-0.05;-0.05;-0.05;-0.05;-0.05;-0.05
2010-02-16;2.03;2.03;2.03;2.03;0.35;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03
2010-02-17;4.91;4.91;4.91;4.91;3.8;4.91;4.91;4.91;4.91;4.91;4.91;4.91;4.91
2010-02-18;6.87;6.87;6.87;6.87;5.699999999999999;6.87;6.87;6.87;6.87;6.87;6.87;6.87;6.87
2010-02-19;5.74;5.74;5.74;5.74;4.65;5.74;5.74;5.74;5.74;5.74;5.74;5.74;5.74
2010-02-20;4.1;4.1;4.1;4.1;3.55;4.1;4.1;4.1;4.1;4.1;4.1;4.1;4.1
2010-02-21;4.94;4.94;4.94;4.94;4.5;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94
2010-02-22;8.3;8.3;8.3;8.3;8.7;8.3;8.3;8.3;8.3;8.3;8.3;8.3;8.3
2010-02-23;9.19;9.19;9.19;9.19;10.75;9.19;9.19;9.19;9.19;9.19;9.19;9.19;9.19
2010-02-24;8.83;8.83;8.83;8.83;9.6;8.83;8.83;8.83;8.83;8.83;8.83;8.83;8.83
2010-02-25;9.95;9.95;9.95;9.95;10.45;9.95;9.95;9.95;9.95;9.95;9.95;9.95;9.95
2010-02-26;9.22;9.22;9.22;9.22;8.9;9.22;9.22;9.22;9.22;9.22;9.22;9.22;9.22
2010-02-27;7.979999999999999;7.979999999999999;7.979999999999999;7.979999999999999;8.1;7.979999999999999;7.979999999999999;7.979999999999999;7.979999999999999;7.979999999999999;7.979999999999999;7.979999999999999;7.979999999999999
2010-02-28;10.14;10.14;10.14;10.14;9.7;10.14;10.14;10.14;10.14;10.14;10.14;10.14;10.14
2010-03-01;7.030000000000001;7.030000000000001;7.030000000000001;7.030000000000001;6.6;7.030000000000001;7.030000000000001;7.030000000000001;7.030000000000001;7.030000000000001;7.030000000000001;7.030000000000001;7.030000000000001
2010-03-02;7.35;7.35;7.35;7.35;7.699999999999999;7.35;7.35;7.35;7.35;7.35;7.35;7.35;7.35
2010-03-03;6.590000000000001;6.590000000000001;6.590000000000001;6.590000000000001;7.1;6.590000000000001;6.590000000000001;6.590000000000001;6.590000000000001;6.590000000000001;6.590000000000001;6.590000000000001;6.590000000000001
2010-03-04;6.5;6.5;6.5;6.5;6.45;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5
2010-03-05;4.0600000000000005;4.0600000000000005;4.0600000000000005;4.0600000000000005;3.65;4.0600000000000005;4.0600000000000005;4.0600000000000005;4.0600000000000005;4.0600000000000005;4.0600000000000005;4.0600000000000005;4.0600000000000005
2010-03-06;3.52;3.52;3.52;3.52;3.55;3.52;3.52;3.52;3.52;3.52;3.52;3.52;3.52
2010-03-07;1.94;1.94;1.94;1.94;1.3;1.94;1.94;1.94;1.94;1.94;1.94;1.94;1.94
2010-03-08;1.6399999999999997;1.6399999999999997;1.6399999999999997;1.6399999999999997;0.8999999999999999;1.6399999999999997;1.6399999999999997;1.6399999999999997;1.6399999999999997;1.6399999999999997;1.6399999999999997;1.6399999999999997;1.6399999999999997
2010-03-09;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.6499999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999;0.7699999999999999
2010-03-10;1.4;1.4;1.4;1.4;1.1;1.4;1.4;1.4;1.4;1.4;1.4;1.4;1.4
2010-03-11;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.05;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.5699999999999998;1.5699999999999998
2010-03-12;2.87;2.87;2.87;2.87;2.5;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87
